"Year","Quarter ID","Quarter","Month ID","Month","Day","Time ID","Time","Nation ID","Nation","State ID","State","Municipality ID","Municipality","Accum Cases","Daily Cases","AVG 7 Days Accum Cases","AVG 7 Days Daily Cases","Rate Daily Cases","Rate Accum Cases","Days from 50 Cases","Style"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19021,"General Escobedo",23,3,19.85714340209961,0.7142857313156128,0.6433281302452087,4.932182312011719,0,"solid"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19026,"Guadalupe",52,1,46.57143020629883,1.2857142686843872,0.14076319336891174,7.319685935974121,2,"solid"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19031,"Juárez",31,5,20.571428298950195,2,1.2598774433135986,7.811240196228027,0,"solid"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19039,"Monterrey",113,6,101.28571319580078,3.2857143878936768,0.5334115624427795,10.045917510986328,19,"solid"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",30,1,27.428571701049805,0.5714285969734192,0.21089793741703033,6.326938152313232,0,"solid"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19048,"Santa Catarina",12,0,10.285714149475098,0.4285714328289032,0,3.7261178493499756,0,"solid"
2020,2,"Q2",4,"2020-04",29,20200429,"2020-04-29","mex","México",19,"Nuevo León",19049,"Santiago",0,0,0,0,0,0,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",6,0,5.285714149475098,0.1428571492433548,0,5.7064056396484375,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19018,"García",14,4,9.285714149475098,1,1.3300304412841797,4.655106544494629,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19021,"General Escobedo",26,3,20.85714340209961,1,0.6433281302452087,5.575510501861572,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19026,"Guadalupe",54,2,48,1.4285714626312256,0.2815263867378235,7.601212024688721,3,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19031,"Juárez",36,5,23.285715103149414,2.7142856121063232,1.2598774433135986,9.071117401123047,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19039,"Monterrey",116,3,104.71428680419922,3.4285714626312256,0.26670578122138977,10.312623977661133,20,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",32,2,28.285715103149414,0.8571428656578064,0.42179587483406067,6.748733997344971,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19048,"Santa Catarina",12,0,10.714285850524902,0.4285714328289032,0,3.7261178493499756,0,"solid"
2020,2,"Q2",4,"2020-04",30,20200430,"2020-04-30","mex","México",19,"Nuevo León",19049,"Santiago",0,0,0,0,0,0,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",7,1,5.5714287757873535,0.2857142984867096,0.9510675668716431,6.657473087310791,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19018,"García",14,0,10.285714149475098,1,0,4.655106544494629,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19021,"General Escobedo",29,3,22.285715103149414,1.4285714626312256,0.6433281302452087,6.218838691711426,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19026,"Guadalupe",56,2,49.71428680419922,1.7142857313156128,0.2815263867378235,7.8827385902404785,4,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19031,"Juárez",38,2,26.285715103149414,3,0.5039509534835815,9.575068473815918,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19039,"Monterrey",118,2,107.85713958740234,3.142857074737549,0.1778038591146469,10.490427017211914,21,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",34,2,29.428571701049805,1.1428571939468384,0.42179587483406067,7.170529842376709,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19048,"Santa Catarina",15,3,11.571428298950195,0.8571428656578064,0.9315294623374939,4.657647609710693,0,"solid"
2020,2,"Q2",5,"2020-05",1,20200501,"2020-05-01","mex","México",19,"Nuevo León",19049,"Santiago",1,1,0.1428571492433548,0.1428571492433548,2.1296987533569336,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",7,0,5.857142925262451,0.2857142984867096,0,6.657473087310791,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19018,"García",15,1,11.285714149475098,1,0.3325076103210449,4.987614154815674,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19021,"General Escobedo",36,7,24.714284896850586,2.4285714626312256,1.5010989904403687,7.719937801361084,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19026,"Guadalupe",57,1,51.57143020629883,1.8571428060531616,0.14076319336891174,8.0235013961792,5,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19031,"Juárez",40,2,29.571428298950195,3.2857143878936768,0.5039509534835815,10.079019546508789,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19039,"Monterrey",124,6,111.57142639160156,3.7142856121063232,0.5334115624427795,11.023838996887207,22,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",36,2,30.85714340209961,1.4285714626312256,0.42179587483406067,7.592325687408447,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19048,"Santa Catarina",15,0,12.285714149475098,0.7142857313156128,0,4.657647609710693,0,"solid"
2020,2,"Q2",5,"2020-05",2,20200502,"2020-05-02","mex","México",19,"Nuevo León",19049,"Santiago",1,0,0.2857142984867096,0.1428571492433548,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",7,0,6.142857074737549,0.2857142984867096,0,6.657473087310791,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19018,"García",16,1,12.428571701049805,1.1428571939468384,0.3325076103210449,5.320121765136719,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19021,"General Escobedo",36,0,27.14285659790039,2.4285714626312256,0,7.719937801361084,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19026,"Guadalupe",57,0,53.28571319580078,1.7142857313156128,0,8.0235013961792,6,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19031,"Juárez",40,0,32.85714340209961,3.2857143878936768,0,10.079019546508789,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19039,"Monterrey",126,2,115.28571319580078,3.7142856121063232,0.1778038591146469,11.201642990112305,23,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",36,0,32.14285659790039,1.2857142686843872,0,7.592325687408447,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19048,"Santa Catarina",17,2,13.285714149475098,1,0.6210196614265442,5.278666973114014,0,"solid"
2020,2,"Q2",5,"2020-05",3,20200503,"2020-05-03","mex","México",19,"Nuevo León",19049,"Santiago",1,0,0.4285714328289032,0.1428571492433548,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",9,2,6.714285850524902,0.5714285969734192,1.9021351337432861,8.559608459472656,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19018,"García",16,0,13.428571701049805,1,0,5.320121765136719,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19021,"General Escobedo",42,6,30.285715103149414,3.142857074737549,1.2866562604904175,9.006593704223633,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19026,"Guadalupe",68,11,56.42856979370117,3.142857074737549,1.548395037651062,9.57189655303955,7,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19031,"Juárez",45,5,36.57143020629883,3.7142856121063232,1.2598774433135986,11.338896751403809,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19039,"Monterrey",132,6,119.42857360839844,4.142857074737549,0.5334115624427795,11.735054016113281,24,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",37,1,33.42856979370117,1.2857142686843872,0.21089793741703033,7.803223609924316,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19048,"Santa Catarina",17,0,14.285714149475098,1,0,5.278666973114014,0,"solid"
2020,2,"Q2",5,"2020-05",4,20200504,"2020-05-04","mex","México",19,"Nuevo León",19049,"Santiago",1,0,0.5714285969734192,0.1428571492433548,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",10,1,7.4285712242126465,0.7142857313156128,0.9510675668716431,9.510675430297852,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19018,"García",17,1,14.571428298950195,1.1428571939468384,0.3325076103210449,5.652629375457764,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19021,"General Escobedo",44,2,33.71428680419922,3.4285714626312256,0.42888543009757996,9.435479164123535,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19026,"Guadalupe",116,48,65.71428680419922,9.285714149475098,6.756633281707764,16.328529357910156,8,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19031,"Juárez",45,0,39.28571319580078,2.7142856121063232,0,11.338896751403809,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19039,"Monterrey",135,3,123.42857360839844,4,0.26670578122138977,12.001760482788086,25,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",38,1,34.71428680419922,1.2857142686843872,0.21089793741703033,8.014122009277344,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19048,"Santa Catarina",18,1,15.142857551574707,0.8571428656578064,0.3105098307132721,5.589176654815674,0,"solid"
2020,2,"Q2",5,"2020-05",5,20200505,"2020-05-05","mex","México",19,"Nuevo León",19049,"Santiago",1,0,0.7142857313156128,0.1428571492433548,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",10,0,8,0.5714285969734192,0,9.510675430297852,0,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19018,"García",17,0,15.571428298950195,1,0,5.652629375457764,0,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19021,"General Escobedo",44,0,36.71428680419922,3,0,9.435479164123535,0,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19026,"Guadalupe",122,6,75.71428680419922,10,0.8445791602134705,17.17310905456543,9,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19031,"Juárez",50,5,42,2.7142856121063232,1.2598774433135986,12.598773956298828,1,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19039,"Monterrey",141,6,127.42857360839844,4,0.5334115624427795,12.535171508789062,26,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",39,1,36,1.2857142686843872,0.21089793741703033,8.225019454956055,0,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19048,"Santa Catarina",20,2,16.285715103149414,1.1428571939468384,0.6210196614265442,6.210196495056152,0,"solid"
2020,2,"Q2",5,"2020-05",6,20200506,"2020-05-06","mex","México",19,"Nuevo León",19049,"Santiago",1,0,0.8571428656578064,0.1428571492433548,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",10,0,8.571428298950195,0.5714285969734192,0,9.510675430297852,0,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19018,"García",20,3,16.428571701049805,0.8571428656578064,0.9975228309631348,6.650152206420898,0,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",46,0,46,0,0,33.42683029174805,0,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19021,"General Escobedo",49,5,40,3.2857143878936768,1.0722135305404663,10.50769329071045,0,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19026,"Guadalupe",127,5,86.14286041259766,10.428571701049805,0.7038159370422363,17.876924514770508,10,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19031,"Juárez",51,1,44.14285659790039,2.142857074737549,0.25197547674179077,12.850749969482422,2,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19039,"Monterrey",144,3,131.42857360839844,4,0.26670578122138977,12.801877975463867,27,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",43,4,37.57143020629883,1.5714285373687744,0.8435917496681213,9.068611145019531,0,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19048,"Santa Catarina",24,4,18,1.7142857313156128,1.2420393228530884,7.452235698699951,0,"solid"
2020,2,"Q2",5,"2020-05",7,20200507,"2020-05-07","mex","México",19,"Nuevo León",19049,"Santiago",1,0,1,0.1428571492433548,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",10,0,9,0.4285714328289032,0,9.510675430297852,0,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19018,"García",22,2,17.571428298950195,1.1428571939468384,0.6650152206420898,7.315167427062988,0,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",48,2,46.28571319580078,0.2857142984867096,1.4533405303955078,34.88017272949219,0,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19021,"General Escobedo",50,1,43,3,0.21444271504878998,10.722135543823242,1,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19026,"Guadalupe",138,11,97.85713958740234,11.714285850524902,1.548395037651062,19.42531967163086,11,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19031,"Juárez",54,3,46.42856979370117,2.2857143878936768,0.7559264898300171,13.60667610168457,3,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19039,"Monterrey",150,6,136,4.5714287757873535,0.5334115624427795,13.335289001464844,28,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",45,2,39.14285659790039,1.5714285373687744,0.42179587483406067,9.49040699005127,0,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19048,"Santa Catarina",25,1,19.428571701049805,1.4285714626312256,0.3105098307132721,7.7627458572387695,0,"solid"
2020,2,"Q2",5,"2020-05",8,20200508,"2020-05-08","mex","México",19,"Nuevo León",19049,"Santiago",1,0,1,0,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",11,1,9.571428298950195,0.5714285969734192,0.9510675668716431,10.461743354797363,0,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19018,"García",23,1,18.714284896850586,1.1428571939468384,0.3325076103210449,7.647675037384033,0,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",49,1,46.71428680419922,0.4285714328289032,0.7266702651977539,35.606842041015625,0,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19021,"General Escobedo",51,1,45.14285659790039,2.142857074737549,0.21444271504878998,10.936578750610352,2,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19026,"Guadalupe",143,5,110.14286041259766,12.285714149475098,0.7038159370422363,20.12913703918457,12,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19031,"Juárez",55,1,48.57143020629883,2.142857074737549,0.25197547674179077,13.858652114868164,4,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19039,"Monterrey",160,10,141.14285278320312,5.142857074737549,0.889019250869751,14.224308013916016,29,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",45,0,40.42856979370117,1.2857142686843872,0,9.49040699005127,0,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19048,"Santa Catarina",26,1,21,1.5714285373687744,0.3105098307132721,8.07325553894043,0,"solid"
2020,2,"Q2",5,"2020-05",9,20200509,"2020-05-09","mex","México",19,"Nuevo León",19049,"Santiago",1,0,1,0,0,2.1296987533569336,0,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",12,1,10.285714149475098,0.7142857313156128,0.9510675668716431,11.412811279296875,0,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19018,"García",23,0,19.714284896850586,1,0,7.647675037384033,0,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",51,2,47.42856979370117,0.7142857313156128,1.4533405303955078,37.060184478759766,1,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19021,"General Escobedo",54,3,47.71428680419922,2.5714285373687744,0.6433281302452087,11.579906463623047,3,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19026,"Guadalupe",146,3,122.85713958740234,12.714285850524902,0.42228958010673523,20.55142593383789,13,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19031,"Juárez",55,0,50.71428680419922,2.142857074737549,0,13.858652114868164,5,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19039,"Monterrey",163,3,146.42857360839844,5.285714149475098,0.26670578122138977,14.49101448059082,30,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",48,3,42.14285659790039,1.7142857313156128,0.6326938271522522,10.123101234436035,0,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19048,"Santa Catarina",28,2,22.571428298950195,1.5714285373687744,0.6210196614265442,8.69427490234375,0,"solid"
2020,2,"Q2",5,"2020-05",10,20200510,"2020-05-10","mex","México",19,"Nuevo León",19049,"Santiago",2,1,1.1428571939468384,0.1428571492433548,2.1296987533569336,4.259397506713867,0,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",12,0,10.714285850524902,0.4285714328289032,0,11.412811279296875,0,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19018,"García",26,3,21.14285659790039,1.4285714626312256,0.9975228309631348,8.645197868347168,0,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",55,4,48.71428680419922,1.2857142686843872,2.9066810607910156,39.96686553955078,2,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19021,"General Escobedo",59,5,50.14285659790039,2.4285714626312256,1.0722135305404663,12.652120590209961,4,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19026,"Guadalupe",154,8,135.14285278320312,12.285714149475098,1.126105546951294,21.67753028869629,14,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19031,"Juárez",60,5,52.85714340209961,2.142857074737549,1.2598774433135986,15.118529319763184,6,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19039,"Monterrey",169,6,151.7142791748047,5.285714149475098,0.5334115624427795,15.024425506591797,31,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",48,0,43.71428680419922,1.5714285373687744,0,10.123101234436035,0,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19048,"Santa Catarina",31,3,24.571428298950195,2,0.9315294623374939,9.625804901123047,0,"solid"
2020,2,"Q2",5,"2020-05",11,20200511,"2020-05-11","mex","México",19,"Nuevo León",19049,"Santiago",2,0,1.2857142686843872,0.1428571492433548,0,4.259397506713867,0,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",12,0,11,0.2857142984867096,0,11.412811279296875,0,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19018,"García",28,2,22.714284896850586,1.5714285373687744,0.6650152206420898,9.310213088989258,0,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19019,"San Pedro Garza García",59,4,50.57143020629883,1.8571428060531616,2.9066810607910156,42.8735466003418,3,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19021,"General Escobedo",63,4,52.85714340209961,2.7142856121063232,0.8577708601951599,13.509891510009766,5,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19026,"Guadalupe",157,3,141,5.857142925262451,0.42228958010673523,22.099821090698242,15,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19031,"Juárez",63,3,55.42856979370117,2.5714285373687744,0.7559264898300171,15.874455451965332,7,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19039,"Monterrey",177,8,157.7142791748047,6,0.7112154364585876,15.735641479492188,32,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19046,"San Nicolás de los Garza",52,4,45.71428680419922,2,0.8435917496681213,10.966692924499512,1,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19048,"Santa Catarina",33,2,26.714284896850586,2.142857074737549,0.6210196614265442,10.246824264526367,0,"solid"
2020,2,"Q2",5,"2020-05",12,20200512,"2020-05-12","mex","México",19,"Nuevo León",19049,"Santiago",3,1,1.5714285373687744,0.2857142984867096,2.1296987533569336,6.389095783233643,0,"solid"
2020,2,"Q2",5,"2020-05",13,20200513,"2020-05-13","mex","México",19,"Nuevo León",19009,"Cadereyta Jiménez",14,2,11.571428298950195,0.5714285969734192,1.9021351337432861,13.314946174621582,0,"solid"
2020,2,"Q2",5,"2020-05",13,20200513,"2020-05-13","mex","México",19,"Nuevo León",19018,"García",32,4,24.85714340209961,2.142857074737549,1.3300304412841797,10.640243530273438,0,"solid"
